Start,End
2677.84,2683.92
2683.92,2691.96
2691.96,2702.92
2702.92,2712.16
2712.16,2719.8
2719.8,2731.0
2731.0,2734.8
2734.8,2737.52
2737.52,2744.88
2744.88,2746.72
2746.72,2753.28
2753.28,2760.88
2760.88,2768.6
2768.6,2780.44
2780.44,2790.08
2790.08,2793.52
2793.52,2800.96
2800.96,2804.2
2804.2,2805.72
2805.72,2806.84
2806.84,2809.6
2809.6,2815.28
2815.28,2817.24
2817.24,2820.0
2820.0,2820.84
2820.84,2823.08
2823.08,2825.2
2825.2,2830.56
2830.56,2834.4
2834.4,2835.76
2835.76,2837.52
2837.52,2838.84
2838.84,2842.04
2842.04,2843.44
2843.44,2850.44
2850.44,2852.84
2852.84,2855.28
2855.28,2858.16
2858.16,2860.04
2860.04,2860.84
2860.84,2862.76
2862.76,2865.92
2865.92,2867.28
2867.28,2869.2
2869.2,2872.44
2872.44,2875.44
2875.44,2878.64
2878.64,2882.92
2882.92,2900.64
2900.64,2925.88
2925.88,2936.52
2936.52,2942.88
2942.88,2948.68
2948.68,2952.36
2952.36,2960.36
2960.36,2966.2
2966.2,2977.24
2977.24,2978.6
2978.6,2984.08
2984.08,2986.0
2986.0,3002.92
3002.92,3007.04
3007.04,3022.92
3022.92,3029.24
3029.24,3035.2
3035.2,3050.2
3050.2,3063.24
3063.24,3068.52
3068.52,3071.48
3071.48,3073.6
3073.6,3102.52
3102.52,3108.4
3108.4,3110.8
3110.8,3124.8
3124.8,3131.72
3131.72,3137.2
3137.2,3144.68
3144.68,3151.72
3151.72,3166.4
3166.4,3168.56
3168.56,3178.72
3178.72,3200.92
3200.92,3201.92
3201.92,3203.72
3203.72,3206.64
3206.64,3207.8
3207.8,3210.24
3210.24,3216.64
3216.64,3217.56
3217.56,3219.56
3219.56,3222.12
3222.12,3225.36
3225.36,3232.2
3232.2,3234.24
3234.24,3239.32
3239.32,3242.88
3242.88,3244.24
3244.24,3251.6
3251.6,3252.8
3252.8,3258.12
3258.12,3261.12
3261.12,3269.8
3269.8,3272.68
3272.68,3283.32
3283.32,3296.48
3296.48,3297.88
3297.88,3308.04
3308.04,3312.24
3312.24,3316.16
3316.16,3327.16
3327.16,3329.48
3329.48,3331.2
3331.2,3331.84
3331.84,3336.32
3336.32,3341.16
3341.16,3351.84
3351.84,3359.96
3359.96,3363.6
3363.6,3370.44
3370.44,3372.08
3372.08,3373.52
3373.52,3378.04
3378.04,3386.96
3386.96,3400.12
3400.12,3405.72
3405.72,3425.2
3425.2,3427.08
3427.08,3430.76
3430.76,3452.84
3452.84,3471.92
3471.92,3496.44
