Start,End
0.0,19.436083333333332
19.436083333333332,81.33125
81.33125,85.710625
85.710625,127.71091666666666
127.71091666666666,141.80833333333334
141.80833333333334,146.4379583333333
146.4379583333333,153.86204166666667
153.86204166666667,213.087875
213.087875,214.589375
214.589375,217.59237499999998
217.59237499999998,220.42854166666666
220.42854166666666,224.84962499999997
224.84962499999997,229.22899999999998
229.22899999999998,233.94204166666665
233.94204166666665,236.73649999999998
236.73649999999998,252.6690833333333
252.6690833333333,285.36841666666663
285.36841666666663,300.8422083333333
300.8422083333333,328.53654166666666
328.53654166666666,334.54254166666664
334.54254166666664,336.33599999999996
336.33599999999996,338.79679166666665
338.79679166666665,344.5525416666666
344.5525416666666,347.2635833333333
347.2635833333333,352.977625
352.977625,356.8982083333333
356.8982083333333,358.8585
358.8585,361.31929166666663
361.31929166666663,366.4077083333333
366.4077083333333,373.8735
373.8735,381.381
381.381,383.6749583333333
383.6749583333333,387.387
387.387,392.14174999999994
392.14174999999994,397.35529166666663
397.35529166666663,399.77437499999996
399.77437499999996,402.52712499999996
402.52712499999996,405.48841666666664
405.48841666666664,409.409
409.409,412.5788333333333
412.5788333333333,421.6295416666666
421.6295416666666,442.65054166666664
442.65054166666664,448.82337499999994
448.82337499999994,458.1243333333333
458.1243333333333,487.1533333333333
487.1533333333333,493.20104166666664
493.20104166666664,503.87837499999995
503.87837499999995,508.2994583333333
508.2994583333333,515.389875
515.389875,534.6174166666666
534.6174166666666,535.159625
535.2013333333333,535.9520833333333
535.9520833333333,538.9550833333333
538.9550833333333,539.539
539.5807083333333,540.2480416666666
540.2897499999999,541.7078333333333
541.7078333333333,543.1259166666666
543.1259166666666,543.417875
543.417875,546.4625833333333
546.4625833333333,547.421875
547.421875,548.0475
548.0892083333333,548.6731249999999
548.6731249999999,550.4248749999999
550.4248749999999,552.0932083333333
552.1349166666666,552.5937083333333
552.5937083333333,557.431875
557.431875,595.0110833333333
595.0110833333333,609.1502083333332
609.1502083333332,629.87925
629.87925,632.757125
632.757125,634.88425
634.88425,638.763125
638.763125,641.5158749999999
641.5158749999999,644.8108333333333
644.8108333333333,656.6142916666666
656.6142916666666,666.791125
666.791125,683.0990833333333
683.0990833333333,685.309625
685.309625,688.1040833333333
688.1040833333333,689.313625
689.313625,690.5648749999999
690.5648749999999,691.1904999999999
691.2322083333332,693.6095833333333
693.6095833333333,694.3603333333333
694.3603333333333,696.2372083333332
696.2372083333332,698.8648333333333
698.8648333333333,705.9135416666666
705.9135416666666,707.9572499999999
707.9572499999999,711.6692916666666
711.6692916666666,714.0883749999999
714.0883749999999,715.7567083333333
715.7567083333333,729.5204583333333
729.5204583333333,743.3259166666666
743.3259166666666,751.2922083333333
751.2922083333333,755.629875
755.629875,757.1730833333332
757.1730833333332,758.2574999999999
758.2574999999999,767.9338333333333
767.9338333333333,832.4149166666666
832.4149166666666,877.5433333333333
877.5433333333333,883.4242083333332
883.4242083333332,891.3905
891.3905,894.3517916666666
894.3517916666666,902.9437083333332
902.9437083333332,907.4899166666667
907.4899166666667,909.6170416666666
909.6170416666666,918.5009166666666
918.5009166666666,919.3767916666666
919.3767916666666,920.5446249999999
920.5446249999999,922.8385833333333
922.8385833333333,944.318375
944.318375,949.4485
949.4485,953.9947083333333
953.9947083333333,954.954
954.954,956.9977083333333
956.9977083333333,958.9997083333333
958.9997083333333,961.71075
961.71075,962.1695416666666
962.1695416666666,962.7534583333332
962.7534583333332,964.8388749999999
