Start,End
0.0,39.375
39.416666666666664,42.791666666666664
42.791666666666664,50.583333333333336
50.583333333333336,55.5
55.5,65.375
65.41666666666667,77.58333333333333
77.58333333333333,81.58333333333333
81.58333333333333,83.375
83.375,87.95833333333333
87.95833333333333,88.70833333333333
88.70833333333333,89.20833333333333
89.20833333333333,93.33333333333333
93.33333333333333,98.16666666666667
98.16666666666667,100.58333333333333
100.58333333333333,107.25
107.25,114.625
114.625,117.70833333333333
117.70833333333333,118.58333333333333
118.58333333333333,118.83333333333333
118.83333333333333,120.375
120.375,121.75
121.75,124.58333333333333
124.58333333333333,126.75
126.75,127.875
127.875,131.08333333333334
131.08333333333334,143.95833333333334
143.95833333333334,145.08333333333334
145.08333333333334,149.08333333333334
149.08333333333334,155.45833333333334
155.45833333333334,160.0
160.0,162.95833333333334
162.95833333333334,163.95833333333334
163.95833333333334,171.70833333333334
171.70833333333334,174.45833333333334
174.45833333333334,175.5
175.5,176.83333333333334
176.83333333333334,177.95833333333334
177.95833333333334,179.20833333333334
179.20833333333334,181.70833333333334
181.70833333333334,183.125
183.125,186.45833333333334
186.45833333333334,188.20833333333334
188.20833333333334,190.83333333333334
190.83333333333334,192.83333333333334
192.83333333333334,196.45833333333334
196.45833333333334,199.25
199.25,201.08333333333334
201.08333333333334,212.20833333333334
212.20833333333334,214.70833333333334
214.70833333333334,216.25
216.25,218.33333333333334
218.33333333333334,219.83333333333334
219.83333333333334,221.58333333333334
221.58333333333334,224.08333333333334
224.08333333333334,227.375
227.375,233.20833333333334
233.20833333333334,237.95833333333334
237.95833333333334,239.70833333333334
239.70833333333334,240.83333333333334
240.875,241.20833333333334
241.20833333333334,243.33333333333334
243.33333333333334,249.95833333333334
249.95833333333334,251.08333333333334
251.125,251.58333333333334
251.58333333333334,251.70833333333334
251.70833333333334,253.375
253.375,256.7083333333333
256.7083333333333,258.2083333333333
258.2083333333333,259.9583333333333
259.9583333333333,260.3333333333333
260.3333333333333,263.0833333333333
263.0833333333333,266.4583333333333
266.4583333333333,276.875
276.875,279.7083333333333
279.7083333333333,285.3333333333333
285.3333333333333,288.4583333333333
288.4583333333333,298.0833333333333
298.0833333333333,301.25
301.25,308.0833333333333
308.0833333333333,309.3333333333333
309.3333333333333,310.4583333333333
310.4583333333333,314.4583333333333
314.4583333333333,316.0833333333333
316.0833333333333,323.125
323.125,326.25
326.25,330.875
330.875,333.75
333.75,335.25
335.25,339.8333333333333
339.8333333333333,341.375
341.375,344.7083333333333
344.7083333333333,348.0833333333333
348.0833333333333,356.0
356.0,357.7083333333333
357.7083333333333,367.7083333333333
367.7083333333333,376.0833333333333
376.0833333333333,378.625
378.625,381.3333333333333
381.3333333333333,384.0
384.0,387.4583333333333
387.4583333333333,390.9583333333333
390.9583333333333,394.875
394.875,397.5833333333333
397.5833333333333,409.25
409.25,412.125
412.125,413.8333333333333
413.8333333333333,427.3333333333333
427.3333333333333,429.0833333333333
429.0833333333333,434.4583333333333
434.4583333333333,436.0
436.0,437.125
437.125,447.4583333333333
447.4583333333333,449.5
449.5,452.2083333333333
452.2083333333333,454.4583333333333
454.4583333333333,477.2083333333333
477.2083333333333,505.7083333333333
505.7083333333333,516.3333333333334
516.3333333333334,523.75
523.75,525.8333333333334
525.8333333333334,527.125
527.125,528.25
528.25,536.8333333333334
536.8333333333334,537.9583333333334
537.9583333333334,540.0
540.0,546.0833333333334
546.0833333333334,549.2083333333334
549.2083333333334,551.875
551.875,553.125
553.125,554.2083333333334
554.2083333333334,555.375
555.375,559.5
559.5,561.3333333333334
561.3333333333334,563.5833333333334
563.5833333333334,565.7083333333334
565.7083333333334,567.375
567.375,568.5833333333334
568.5833333333334,569.5833333333334
569.5833333333334,572.0
572.0,576.0833333333334
576.0833333333334,589.5
589.5,590.4583333333334
590.4583333333334,591.4583333333334
591.4583333333334,592.4583333333334
592.4583333333334,603.0
603.0,613.125
613.125,615.7083333333334
615.7083333333334,617.375
617.375,623.0833333333334
623.0833333333334,625.25
625.25,630.2083333333334
630.2083333333334,635.0833333333334
635.0833333333334,641.0833333333334
641.0833333333334,644.3333333333334
644.3333333333334,647.4583333333334
647.4583333333334,651.3333333333334
651.3333333333334,656.9583333333334
656.9583333333334,663.5833333333334
663.5833333333334,673.4583333333334
673.4583333333334,679.625
679.625,685.0833333333334
685.0833333333334,688.0833333333334
688.0833333333334,694.7083333333334
694.7083333333334,698.0
698.0,702.7083333333334
702.7083333333334,706.0833333333334
706.0833333333334,707.7083333333334
707.7083333333334,710.7083333333334
710.7083333333334,712.8333333333334
712.8333333333334,713.375
713.375,714.875
714.875,715.875
715.875,718.0
718.0,722.3333333333334
722.3333333333334,734.2083333333334
734.2083333333334,734.9583333333334
734.9583333333334,735.8333333333334
735.8333333333334,737.125
737.125,741.5833333333334
741.5833333333334,747.4583333333334
747.4583333333334,750.8333333333334
750.8333333333334,754.75
754.75,762.0
762.0,769.875
769.875,771.0833333333334
771.0833333333334,773.0833333333334
773.0833333333334,775.0
775.0,781.5833333333334
781.5833333333334,790.9583333333334
790.9583333333334,793.2083333333334
793.2083333333334,811.8333333333334
811.8333333333334,813.5
813.5,836.125
836.125,838.2083333333334
838.2083333333334,853.9583333333334
853.9583333333334,855.5
855.5,862.5833333333334
862.5833333333334,864.7083333333334
864.7083333333334,878.4583333333334
878.4583333333334,880.75
880.75,892.0833333333334
892.0833333333334,893.5833333333334
893.5833333333334,918.0833333333334
918.0833333333334,921.375
921.375,927.9583333333334
927.9583333333334,930.0833333333334
930.0833333333334,936.5833333333334
936.5833333333334,938.5833333333334
938.5833333333334,940.625
940.625,955.9583333333334
955.9583333333334,959.9583333333334
959.9583333333334,962.8333333333334
962.8333333333334,968.625
968.625,971.125
971.125,972.375
972.375,974.8333333333334
974.8333333333334,978.3333333333334
978.3333333333334,981.8333333333334
981.8333333333334,983.75
983.75,989.2083333333334
989.2083333333334,1003.7083333333334
1003.7083333333334,1006.0833333333334
1006.0833333333334,1009.2083333333334
1009.2083333333334,1010.9583333333334
1010.9583333333334,1013.3333333333334
1013.3333333333334,1015.5
1015.5,1023.2083333333334
1023.2083333333334,1030.3333333333333
1030.3333333333333,1033.5833333333333
1033.5833333333333,1045.5
1045.5,1049.2083333333333
1049.2083333333333,1050.7083333333333
1050.7083333333333,1056.125
1056.125,1062.7083333333333
1062.7083333333333,1066.5833333333333
1066.5833333333333,1068.4583333333333
1068.4583333333333,1070.875
1070.875,1072.3333333333333
1072.3333333333333,1074.7083333333333
1074.7083333333333,1076.7083333333333
1076.7083333333333,1081.3333333333333
1081.3333333333333,1084.0416666666667
1084.0416666666667,1085.5833333333333
1085.5833333333333,1086.3333333333333
1086.3333333333333,1086.4583333333333
1086.4583333333333,1087.375
1087.375,1088.375
1088.375,1089.3333333333333
1089.3333333333333,1091.4583333333333
1091.4583333333333,1099.0833333333333
1099.0833333333333,1100.7083333333333
1100.7083333333333,1101.8333333333333
1101.8333333333333,1102.625
1102.625,1103.5833333333333
1103.5833333333333,1104.5833333333333
1104.5833333333333,1105.0833333333333
1105.0833333333333,1105.625
1105.625,1105.7083333333333
1105.7083333333333,1106.2083333333333
1106.2083333333333,1107.5833333333333
1107.5833333333333,1108.5
1108.5,1110.3333333333333
1110.3333333333333,1112.3333333333333
1112.3333333333333,1114.0
1114.0,1115.5833333333333
1115.5833333333333,1116.25
1116.25,1116.375
1116.375,1117.4583333333333
1117.4583333333333,1117.8333333333333
1117.8333333333333,1118.125
1118.125,1121.2083333333333
1121.2083333333333,1121.7083333333333
1121.75,1121.9583333333333
1121.9583333333333,1123.2083333333333
1123.2083333333333,1124.3333333333333
1124.3333333333333,1125.25
1125.25,1127.9583333333333
1128.0,1128.2083333333333
1128.2083333333333,1130.0833333333333
1130.0833333333333,1131.3333333333333
1131.3333333333333,1132.2083333333333
1132.2083333333333,1135.9583333333333
1135.9583333333333,1138.625
1138.625,1149.2083333333333
1149.2083333333333,1161.625
1161.625,1166.1666666666667
1166.1666666666667,1169.75
1169.75,1174.3333333333333
1174.3333333333333,1180.2083333333333
1180.2083333333333,1182.125
1182.125,1185.875
1185.875,1191.3333333333333
1191.3333333333333,1194.3333333333333
1194.3333333333333,1202.375
1202.375,1210.0833333333333
1210.0833333333333,1211.75
1211.75,1212.7916666666667
1212.7916666666667,1217.5
1217.5,1218.5833333333333
1218.5833333333333,1221.0833333333333
1221.0833333333333,1235.5833333333333
1235.5833333333333,1237.125
1237.125,1237.9583333333333
1237.9583333333333,1238.8333333333333
1238.8333333333333,1239.4583333333333
1239.4583333333333,1240.7083333333333
1240.7083333333333,1242.75
1242.75,1244.0
1244.0,1247.5416666666667
1247.5416666666667,1248.625
1248.625,1250.125
1250.125,1251.5833333333333
1251.5833333333333,1252.7083333333333
1252.7083333333333,1253.5833333333333
1253.5833333333333,1254.6666666666667
1254.6666666666667,1255.3333333333333
